epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,1973.2183837890625,,
0,99,,2121.714111328125,,
,0,,,,1460.7449951171875
,1,,,,1726.7705078125
,2,,,,1756.6573486328125
,3,,,,1996.6204833984375
,4,,,,2343.737548828125
,5,,,,1827.907470703125
,6,,,,2177.91455078125
,7,,,,1884.5391845703125
,8,,,,1518.186279296875
,9,,,,2301.567626953125
,10,,,,2752.304931640625
,11,,,,1986.459716796875
,12,,,,2096.655517578125
,13,,,,2407.823974609375
,14,,,,2487.785888671875
,15,,,,1787.46337890625
,16,,,,1688.277587890625
,17,,,,1689.802001953125
,18,,,,1961.0377197265625
,19,,,,1622.028564453125
,20,,,,1804.026611328125
,21,,,,2046.542724609375
,22,,,,2712.434814453125
,23,,,,1799.1683349609375
,24,,,,2098.28125
,25,,,,1760.4345703125
,26,,,,2308.5458984375
,27,,,,2340.581298828125
,28,,,,2063.281494140625
,29,,,,1806.904052734375
,30,,,,2417.265380859375
,31,,,,2535.7900390625
0,124,,,2024.5023193359375,
0,124,1987.0487060546875,,,
1,149,,1722.2000732421875,,
1,199,,1657.8687744140625,,
1,249,,2358.723876953125,,
,32,,,,1458.3536376953125
,33,,,,1723.718994140625
,34,,,,1754.883544921875
,35,,,,1994.5687255859375
,36,,,,2340.297119140625
,37,,,,1825.9969482421875
,38,,,,2174.741943359375
,39,,,,1882.5606689453125
,40,,,,1515.4029541015625
,41,,,,2298.2421875
,42,,,,2748.058837890625
,43,,,,1984.02783203125
,44,,,,2093.344482421875
,45,,,,2403.892822265625
,46,,,,2483.022216796875
,47,,,,1785.1859130859375
,48,,,,1684.942138671875
,49,,,,1687.3817138671875
,50,,,,1959.156494140625
,51,,,,1619.893798828125
,52,,,,1801.8248291015625
,53,,,,2044.367431640625
,54,,,,2708.3671875
,55,,,,1796.9808349609375
,56,,,,2094.96533203125
,57,,,,1757.484375
,58,,,,2304.174560546875
,59,,,,2336.767822265625
,60,,,,2060.362060546875
,61,,,,1804.372802734375
,62,,,,2414.48779296875
,63,,,,2531.776123046875
1,249,,,2021.5927734375,
1,249,1968.5841064453125,,,
2,299,,1846.5775146484375,,
2,349,,2352.162109375,,
,64,,,,1456.1025390625
,65,,,,1720.6866455078125
,66,,,,1752.6136474609375
,67,,,,1990.8917236328125
,68,,,,2336.614501953125
,69,,,,1822.6566162109375
,70,,,,2172.20068359375
,71,,,,1880.056396484375
,72,,,,1512.890625
,73,,,,2295.780029296875
,74,,,,2743.708984375
,75,,,,1980.5750732421875
,76,,,,2089.959716796875
,77,,,,2400.644287109375
,78,,,,2479.026611328125
,79,,,,1782.20263671875
,80,,,,1682.3929443359375
,81,,,,1684.5125732421875
,82,,,,1955.9471435546875
,83,,,,1617.64453125
,84,,,,1798.7535400390625
,85,,,,2040.598876953125
,86,,,,2704.639892578125
,87,,,,1794.0531005859375
,88,,,,2091.888916015625
,89,,,,1754.558837890625
,90,,,,2300.73779296875
,91,,,,2333.471435546875
,92,,,,2057.45654296875
,93,,,,1801.084716796875
,94,,,,2411.322021484375
,95,,,,2527.3671875
2,374,,,2018.48046875,
2,374,1950.3773193359375,,,
3,399,,2512.53662109375,,
3,449,,1612.529541015625,,
3,499,,2071.81689453125,,
,96,,,,1455.5364990234375
,97,,,,1720.4228515625
,98,,,,1752.6873779296875
,99,,,,1990.5262451171875
,100,,,,2336.131103515625
,101,,,,1821.9061279296875
,102,,,,2171.01123046875
,103,,,,1879.1302490234375
,104,,,,1512.3607177734375
,105,,,,2292.7529296875
,106,,,,2740.87255859375
,107,,,,1980.29150390625
,108,,,,2088.51416015625
,109,,,,2398.241455078125
,110,,,,2476.077880859375
,111,,,,1780.9239501953125
,112,,,,1681.2869873046875
,113,,,,1683.1636962890625
,114,,,,1955.637451171875
,115,,,,1617.8056640625
,116,,,,1797.882568359375
,117,,,,2038.84814453125
,118,,,,2702.46337890625
,119,,,,1792.7728271484375
,120,,,,2090.159912109375
,121,,,,1754.0467529296875
,122,,,,2298.96044921875
,123,,,,2330.794921875
,124,,,,2057.0654296875
,125,,,,1800.437255859375
,126,,,,2408.896240234375
,127,,,,2524.842041015625
3,499,,,2017.2423095703125,
3,499,1931.5484619140625,,,
4,549,,2051.87841796875,,
4,599,,1552.40576171875,,
,128,,,,1451.9334716796875
,129,,,,1716.33203125
,130,,,,1748.936767578125
,131,,,,1986.2529296875
,132,,,,2331.661865234375
,133,,,,1818.658935546875
,134,,,,2166.75146484375
,135,,,,1875.06982421875
,136,,,,1508.8638916015625
,137,,,,2288.306884765625
,138,,,,2735.03662109375
,139,,,,1976.054931640625
,140,,,,2084.017822265625
,141,,,,2392.877685546875
,142,,,,2470.610107421875
,143,,,,1777.3258056640625
,144,,,,1677.866455078125
,145,,,,1679.370849609375
,146,,,,1950.849365234375
,147,,,,1614.49755859375
,148,,,,1794.36474609375
,149,,,,2034.79931640625
,150,,,,2697.18896484375
,151,,,,1788.9482421875
,152,,,,2085.963134765625
,153,,,,1750.2630615234375
,154,,,,2294.317138671875
,155,,,,2325.864013671875
,156,,,,2052.9306640625
,157,,,,1796.0262451171875
,158,,,,2402.82470703125
,159,,,,2518.534912109375
4,624,,,2012.9405517578125,
4,624,1916.1492919921875,,,
5,649,,2151.04833984375,,
5,699,,2048.0771484375,,
5,749,,1843.8377685546875,,
,160,,,,1449.997802734375
,161,,,,1713.6583251953125
,162,,,,1746.9791259765625
,163,,,,1983.4085693359375
,164,,,,2328.662109375
,165,,,,1815.730224609375
,166,,,,2163.87744140625
,167,,,,1872.9403076171875
,168,,,,1507.1524658203125
,169,,,,2285.820068359375
,170,,,,2730.33154296875
,171,,,,1973.329345703125
,172,,,,2080.591552734375
,173,,,,2389.714599609375
,174,,,,2467.060791015625
,175,,,,1774.3006591796875
,176,,,,1675.801513671875
,177,,,,1677.6107177734375
,178,,,,1948.7132568359375
,179,,,,1612.474365234375
,180,,,,1791.6424560546875
,181,,,,2031.6068115234375
,182,,,,2692.97265625
,183,,,,1786.324462890625
,184,,,,2083.052734375
,185,,,,1747.6761474609375
,186,,,,2290.89013671875
,187,,,,2322.830810546875
,188,,,,2050.25537109375
,189,,,,1793.83740234375
,190,,,,2399.095458984375
,191,,,,2514.25537109375
5,749,,,2010.140625,
5,749,1902.212646484375,,,
6,799,,2013.8201904296875,,
6,849,,2230.47607421875,,
,192,,,,1447.788818359375
,193,,,,1711.35498046875
,194,,,,1745.2772216796875
,195,,,,1980.1219482421875
,196,,,,2325.913818359375
,197,,,,1813.0877685546875
,198,,,,2161.76220703125
,199,,,,1870.9075927734375
,200,,,,1505.2989501953125
,201,,,,2281.605712890625
,202,,,,2725.110595703125
,203,,,,1970.19091796875
,204,,,,2077.202392578125
,205,,,,2385.293701171875
,206,,,,2462.258544921875
,207,,,,1771.257568359375
,208,,,,1673.7308349609375
,209,,,,1674.6165771484375
,210,,,,1945.6689453125
,211,,,,1610.4490966796875
,212,,,,1789.6492919921875
,213,,,,2028.448974609375
,214,,,,2688.266845703125
,215,,,,1783.42138671875
,216,,,,2079.720458984375
,217,,,,1745.239013671875
,218,,,,2287.83447265625
,219,,,,2317.974853515625
,220,,,,2047.9822998046875
,221,,,,1791.324462890625
,222,,,,2394.352294921875
,223,,,,2509.320556640625
6,874,,,2007.0540771484375,
6,874,1891.0394287109375,,,
7,899,,1585.7919921875,,
7,949,,2011.069091796875,,
7,999,,2163.908203125,,
,224,,,,1443.96337890625
,225,,,,1706.645751953125
,226,,,,1740.6336669921875
,227,,,,1974.74755859375
,228,,,,2320.923828125
,229,,,,1807.47705078125
,230,,,,2155.7265625
,231,,,,1865.7513427734375
,232,,,,1500.7738037109375
,233,,,,2276.1552734375
,234,,,,2717.794189453125
,235,,,,1965.009765625
,236,,,,2071.564453125
,237,,,,2378.46142578125
,238,,,,2455.369873046875
,239,,,,1765.3795166015625
,240,,,,1668.8626708984375
,241,,,,1669.885986328125
,242,,,,1940.4154052734375
,243,,,,1605.9810791015625
,244,,,,1785.1397705078125
,245,,,,2022.8271484375
,246,,,,2681.881103515625
,247,,,,1778.44140625
,248,,,,2074.109130859375
,249,,,,1740.0948486328125
,250,,,,2281.352294921875
,251,,,,2311.091064453125
,252,,,,2042.74658203125
,253,,,,1786.318359375
,254,,,,2387.65771484375
,255,,,,2502.52099609375
7,999,,,2001.5618896484375,
7,999,1879.6649169921875,,,
8,1049,,1868.4705810546875,,
8,1099,,2206.909423828125,,
,256,,,,1441.297119140625
,257,,,,1703.0340576171875
,258,,,,1737.8038330078125
,259,,,,1971.5546875
,260,,,,2316.939453125
,261,,,,1804.339599609375
,262,,,,2150.899169921875
,263,,,,1862.2886962890625
,264,,,,1498.5101318359375
,265,,,,2270.96484375
,266,,,,2710.81005859375
,267,,,,1960.89794921875
,268,,,,2066.422607421875
,269,,,,2372.634521484375
,270,,,,2448.309326171875
,271,,,,1761.6995849609375
,272,,,,1665.890380859375
,273,,,,1666.8876953125
,274,,,,1936.9747314453125
,275,,,,1602.919677734375
,276,,,,1781.5040283203125
,277,,,,2018.3583984375
,278,,,,2675.608154296875
,279,,,,1775.2652587890625
,280,,,,2070.018798828125
,281,,,,1736.2100830078125
,282,,,,2275.729736328125
,283,,,,2306.329833984375
,284,,,,2038.93896484375
,285,,,,1783.2581787109375
,286,,,,2382.273193359375
,287,,,,2495.3583984375
8,1124,,,1997.3892822265625,
8,1124,1869.4693603515625,,,
9,1149,,1901.2935791015625,,
9,1199,,2050.347900390625,,
9,1249,,1818.3450927734375,,
,288,,,,1436.7188720703125
,289,,,,1699.0433349609375
,290,,,,1735.0548095703125
,291,,,,1966.465576171875
,292,,,,2312.87939453125
,293,,,,1799.6854248046875
,294,,,,2147.942626953125
,295,,,,1858.2796630859375
,296,,,,1495.45849609375
,297,,,,2265.23779296875
,298,,,,2702.376953125
,299,,,,1956.514404296875
,300,,,,2061.30712890625
,301,,,,2367.2373046875
,302,,,,2442.571533203125
,303,,,,1756.6107177734375
,304,,,,1662.4991455078125
,305,,,,1662.364990234375
,306,,,,1931.6539306640625
,307,,,,1599.1119384765625
,308,,,,1778.0465087890625
,309,,,,2012.8919677734375
,310,,,,2669.47412109375
,311,,,,1769.3558349609375
