epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,12267.8349609375,,
0,99,,17001.302734375,,
0,149,,12280.439453125,,
0,199,,13720.373046875,,
,0,,,,9397.2900390625
,1,,,,12783.212890625
,2,,,,16659.966796875
,3,,,,8884.84375
,4,,,,11599.203125
,5,,,,12906.21484375
,6,,,,12765.8125
,7,,,,13486.029296875
,8,,,,13536.1865234375
,9,,,,12122.9462890625
,10,,,,12044.697265625
,11,,,,13341.8056640625
,12,,,,14272.5947265625
,13,,,,11240.48828125
,14,,,,10834.037109375
,15,,,,13159.5322265625
,16,,,,11765.732421875
,17,,,,14190.357421875
,18,,,,13343.6689453125
,19,,,,14168.845703125
,20,,,,13997.2490234375
,21,,,,12824.8671875
,22,,,,12744.345703125
,23,,,,13124.8271484375
,24,,,,10688.162109375
,25,,,,12601.5859375
,26,,,,10120.513671875
,27,,,,13331.900390625
,28,,,,12201.77734375
,29,,,,11709.7412109375
,30,,,,13669.98046875
,31,,,,16772.2421875
,32,,,,11401.298828125
,33,,,,11845.3076171875
,34,,,,12039.2724609375
,35,,,,11317.609375
,36,,,,9012.84765625
,37,,,,12358.21875
,38,,,,14113.298828125
,39,,,,14789.5712890625
,40,,,,11384.9287109375
,41,,,,12789.5146484375
,42,,,,10701.21484375
,43,,,,12579.64453125
,44,,,,12534.8408203125
,45,,,,12780.794921875
,46,,,,12816.4501953125
,47,,,,11316.5087890625
,48,,,,11854.22265625
,49,,,,14445.677734375
,50,,,,16803.138671875
,51,,,,12752.0556640625
,52,,,,13128.408203125
,53,,,,10272.552734375
,54,,,,11716.267578125
,55,,,,13455.6455078125
,56,,,,11503.88671875
,57,,,,11953.919921875
,58,,,,11686.154296875
,59,,,,11674.53125
,60,,,,14297.322265625
,61,,,,16239.0625
0,244,,,12564.2548828125,
0,244,12837.9814453125,,,
1,249,,11890.7734375,,
1,299,,13950.298828125,,
1,349,,9690.6689453125,,
1,399,,11951.775390625,,
1,449,,13080.8994140625,,
,62,,,,9378.2041015625
,63,,,,12744.673828125
,64,,,,16609.755859375
,65,,,,8864.931640625
,66,,,,11565.8046875
,67,,,,12871.0234375
,68,,,,12732.9580078125
,69,,,,13450.6708984375
,70,,,,13503.2900390625
,71,,,,12098.2958984375
,72,,,,12007.171875
,73,,,,13303.9814453125
,74,,,,14230.3125
,75,,,,11211.4619140625
,76,,,,10805.47265625
,77,,,,13127.0478515625
,78,,,,11734.19140625
,79,,,,14150.30078125
,80,,,,13310.90234375
,81,,,,14130.259765625
,82,,,,13953.6474609375
,83,,,,12791.8037109375
,84,,,,12705.072265625
,85,,,,13085.89453125
,86,,,,10664.224609375
,87,,,,12569.162109375
,88,,,,10095.1865234375
,89,,,,13297.8525390625
,90,,,,12165.9365234375
,91,,,,11678.0556640625
,92,,,,13632.830078125
,93,,,,16720.630859375
,94,,,,11371.0615234375
,95,,,,11811.07421875
,96,,,,12007.15625
,97,,,,11286.041015625
,98,,,,8993.34765625
,99,,,,12322.4560546875
,100,,,,14074.541015625
,101,,,,14751.189453125
,102,,,,11357.69140625
,103,,,,12751.224609375
,104,,,,10673.7919921875
,105,,,,12545.830078125
,106,,,,12502.88671875
,107,,,,12742.55859375
,108,,,,12778.5078125
,109,,,,11284.587890625
,110,,,,11824.861328125
,111,,,,14405.26953125
,112,,,,16757.484375
,113,,,,12720.3486328125
,114,,,,13091.078125
,115,,,,10243.251953125
,116,,,,11680.5205078125
,117,,,,13423.744140625
,118,,,,11473.63671875
,119,,,,11925.3818359375
,120,,,,11656.400390625
,121,,,,11639.7197265625
,122,,,,14258.734375
,123,,,,16195.341796875
1,489,,,12530.2802734375,
1,489,12555.2900390625,,,
2,499,,13085.14453125,,
2,549,,11966.94921875,,
2,599,,13165.884765625,,
2,649,,15723.7783203125,,
2,699,,18167.744140625,,
,124,,,,9346.1103515625
,125,,,,12686.3671875
,126,,,,16529.998046875
,127,,,,8833.048828125
,128,,,,11520.703125
,129,,,,12814.3720703125
,130,,,,12678.33203125
,131,,,,13394.9677734375
,132,,,,13443.57421875
,133,,,,12050.947265625
,134,,,,11953.2197265625
,135,,,,13247.904296875
,136,,,,14166.9873046875
,137,,,,11168.2001953125
,138,,,,10755.96484375
,139,,,,13074.8623046875
,140,,,,11685.59765625
,141,,,,14086.4765625
,142,,,,13261.291015625
,143,,,,14067.109375
,144,,,,13884.728515625
,145,,,,12733.068359375
,146,,,,12647.234375
,147,,,,13026.5068359375
,148,,,,10617.3046875
,149,,,,12514.1005859375
,150,,,,10061.400390625
,151,,,,13242.61328125
,152,,,,12109.29296875
,153,,,,11627.73046875
,154,,,,13567.9716796875
,155,,,,16635.220703125
,156,,,,11326.6455078125
,157,,,,11756.3212890625
,158,,,,11952.671875
,159,,,,11238.736328125
,160,,,,8962.15625
,161,,,,12268.8662109375
,162,,,,14014.2294921875
,163,,,,14692.1484375
,164,,,,11314.880859375
,165,,,,12692.91015625
,166,,,,10630.185546875
,167,,,,12491.3994140625
,168,,,,12451.201171875
,169,,,,12682.7578125
,170,,,,12718.197265625
,171,,,,11232.9892578125
,172,,,,11776.359375
,173,,,,14337.908203125
,174,,,,16672.78125
,175,,,,12666.3876953125
,176,,,,13033.6875
,177,,,,10200.814453125
,178,,,,11629.111328125
,179,,,,13368.017578125
,180,,,,11428.515625
,181,,,,11880.6455078125
,182,,,,11608.888671875
,183,,,,11587.884765625
,184,,,,14190.849609375
,185,,,,16116.513671875
2,734,,,12476.0263671875,
2,734,12350.970703125,,,
3,749,,14164.1689453125,,
3,799,,11486.9931640625,,
3,849,,11463.5341796875,,
3,899,,13662.8623046875,,
3,949,,13297.5576171875,,
,186,,,,9334.33984375
,187,,,,12645.63671875
,188,,,,16470.228515625
,189,,,,8818.38671875
,190,,,,11493.677734375
,191,,,,12776.154296875
,192,,,,12646.0068359375
,193,,,,13358.0986328125
,194,,,,13405.5947265625
,195,,,,12025.5791015625
,196,,,,11914.5166015625
,197,,,,13205.97265625
,198,,,,14122.1845703125
,199,,,,11140.0302734375
,200,,,,10726.373046875
,201,,,,13042.0361328125
,202,,,,11656.4814453125
,203,,,,14043.966796875
,204,,,,13227.3623046875
,205,,,,14021.818359375
,206,,,,13830.9853515625
,207,,,,12693.912109375
,208,,,,12603.138671875
,209,,,,12986.4306640625
,210,,,,10588.8359375
,211,,,,12481.150390625
,212,,,,10045.9365234375
,213,,,,13201.796875
,214,,,,12067.201171875
,215,,,,11597.6181640625
,216,,,,13523.025390625
,217,,,,16572.26171875
,218,,,,11298.1220703125
,219,,,,11717.5244140625
,220,,,,11914.3525390625
,221,,,,11209.9697265625
,222,,,,8949.015625
,223,,,,12233.1181640625
,224,,,,13974.7236328125
,225,,,,14652.3017578125
,226,,,,11292.3544921875
,227,,,,12648.0439453125
,228,,,,10600.6748046875
,229,,,,12454.6083984375
,230,,,,12423.1669921875
,231,,,,12635.9140625
,232,,,,12674.8193359375
,233,,,,11195.6572265625
,234,,,,11744.0712890625
,235,,,,14289.576171875
,236,,,,16611.5859375
,237,,,,12629.1630859375
,238,,,,12995.3359375
,239,,,,10170.38671875
,240,,,,11593.8291015625
,241,,,,13334.390625
,242,,,,11401.041015625
,243,,,,11851.0703125
,244,,,,11580.7109375
,245,,,,11555.583984375
,246,,,,14142.15625
,247,,,,16052.5
3,979,,,12439.8388671875,
3,979,12204.8173828125,,,
4,999,,15319.2353515625,,
4,1049,,12395.5771484375,,
4,1099,,10560.16796875,,
4,1149,,11039.7890625,,
4,1199,,13392.3154296875,,
,248,,,,9315.26953125
,249,,,,12597.77734375
,250,,,,16401.140625
,251,,,,8798.029296875
,252,,,,11457.8115234375
,253,,,,12725.939453125
,254,,,,12598.9951171875
,255,,,,13309.61328125
,256,,,,13354.9384765625
,257,,,,11984.9833984375
,258,,,,11861.4638671875
,259,,,,13160.0205078125
,260,,,,14067.8701171875
,261,,,,11113.1435546875
,262,,,,10687.642578125
,263,,,,13001.0068359375
,264,,,,11618.2138671875
,265,,,,13991.279296875
,266,,,,13184.419921875
,267,,,,13967.3525390625
,268,,,,13767.6923828125
,269,,,,12646.0576171875
,270,,,,12550.328125
,271,,,,12938.43359375
,272,,,,10551.1669921875
,273,,,,12445.2421875
,274,,,,10022.1982421875
,275,,,,13153.1591796875
,276,,,,12018.546875
,277,,,,11561.1845703125
,278,,,,13466.6796875
,279,,,,16493.64453125
,280,,,,11263.103515625
,281,,,,11673.57421875
,282,,,,11876.1943359375
,283,,,,11174.1552734375
,284,,,,8929.49609375
,285,,,,12189.7490234375
,286,,,,13926.529296875
,287,,,,14605.990234375
,288,,,,11261.865234375
,289,,,,12595.9443359375
,290,,,,10564.2236328125
,291,,,,12409.466796875
,292,,,,12380.447265625
,293,,,,12581.884765625
,294,,,,12619.6787109375
,295,,,,11147.63671875
,296,,,,11708.904296875
,297,,,,14228.927734375
,298,,,,16535.91015625
,299,,,,12582.1708984375
,300,,,,12947.962890625
,301,,,,10136.3671875
,302,,,,11554.09765625
,303,,,,13288.1796875
,304,,,,11367.748046875
,305,,,,11819.119140625
,306,,,,11545.701171875
,307,,,,11516.1884765625
,308,,,,14080.931640625
,309,,,,15980.482421875
4,1224,,,12395.208984375,
4,1224,12086.9912109375,,,
5,1249,,8729.15625,,
5,1299,,11506.6103515625,,
5,1349,,12196.568359375,,
5,1399,,17012.5703125,,
5,1449,,10943.0458984375,,
,310,,,,9257.34375
,311,,,,12486.4345703125
,312,,,,16254.498046875
,313,,,,8742.046875
,314,,,,11363.388671875
,315,,,,12619.091796875
,316,,,,12507.3154296875
,317,,,,13203.9248046875
,318,,,,13252.7587890625
,319,,,,11902.0947265625
,320,,,,11770.7509765625
,321,,,,13050.326171875
,322,,,,13943.7138671875
,323,,,,11017.7451171875
,324,,,,10594.2421875
,325,,,,12905.1962890625
,326,,,,11521.8134765625
,327,,,,13873.4345703125
,328,,,,13090.853515625
,329,,,,13851.634765625
,330,,,,13646.6728515625
,331,,,,12543.580078125
,332,,,,12434.96875
,333,,,,12827.56640625
,334,,,,10475.962890625
,335,,,,12337.3583984375
,336,,,,9955.2138671875
,337,,,,13047.509765625
,338,,,,11913.28515625
,339,,,,11466.9755859375
,340,,,,13348.513671875
,341,,,,16347.2783203125
,342,,,,11179.169921875
,343,,,,11577.10546875
,344,,,,11766.0927734375
,345,,,,11077.89453125
,346,,,,8872.708984375
,347,,,,12086.5888671875
,348,,,,13812.720703125
,349,,,,14493.83203125
,350,,,,11181.7158203125
,351,,,,12474.548828125
,352,,,,10488.5556640625
,353,,,,12322.4384765625
,354,,,,12284.76171875
,355,,,,12466.0634765625
,356,,,,12510.0498046875
,357,,,,11058.974609375
,358,,,,11617.0
,359,,,,14112.7265625
,360,,,,16395.77734375
,361,,,,12490.0634765625
,362,,,,12843.66796875
,363,,,,10056.908203125
,364,,,,11450.4140625
,365,,,,13192.533203125
,366,,,,11273.81640625
,367,,,,11730.849609375
,368,,,,11448.96484375
,369,,,,11416.416015625
,370,,,,13961.962890625
,371,,,,15846.6826171875
5,1469,,,12294.6708984375,
5,1469,11998.404296875,,,
6,1499,,13029.375,,
6,1549,,14281.115234375,,
6,1599,,10962.724609375,,
6,1649,,10870.2431640625,,
6,1699,,11158.412109375,,
,372,,,,9241.62890625
,373,,,,12416.2568359375
,374,,,,16137.064453125
,375,,,,8707.916015625
,376,,,,11311.76171875
,377,,,,12541.15234375
,378,,,,12438.1337890625
,379,,,,13129.3857421875
,380,,,,13186.1123046875
,381,,,,11841.4365234375
,382,,,,11686.857421875
,383,,,,12978.7265625
,384,,,,13853.6845703125
,385,,,,10979.9072265625
,386,,,,10529.5751953125
,387,,,,12832.6025390625
,388,,,,11466.94921875
,389,,,,13786.1728515625
,390,,,,13030.0205078125
,391,,,,13757.169921875
,392,,,,13537.9853515625
,393,,,,12475.50390625
,394,,,,12354.486328125
,395,,,,12747.666015625
,396,,,,10420.064453125
,397,,,,12286.810546875
,398,,,,9925.3896484375
,399,,,,12967.826171875
,400,,,,11836.111328125
,401,,,,11408.9287109375
,402,,,,13264.92578125
,403,,,,16225.658203125
,404,,,,11125.9658203125
,405,,,,11502.517578125
,406,,,,11701.3916015625
