epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,2025.67041015625,,
0,99,,2664.2509765625,,
,0,,,,2109.2783203125
,1,,,,1841.1488037109375
,2,,,,2132.193115234375
,3,,,,1795.1298828125
,4,,,,2141.3896484375
,5,,,,1777.8660888671875
,6,,,,1680.3084716796875
,7,,,,1825.3509521484375
,8,,,,1957.1761474609375
,9,,,,1930.3963623046875
,10,,,,2104.7705078125
,11,,,,1820.63671875
,12,,,,2387.23046875
,13,,,,1995.302001953125
,14,,,,1665.006591796875
,15,,,,2453.8330078125
,16,,,,2499.29443359375
,17,,,,1956.2100830078125
,18,,,,1837.75830078125
,19,,,,2209.58984375
,20,,,,2105.7705078125
,21,,,,1562.00390625
,22,,,,2125.57958984375
,23,,,,2831.964599609375
,24,,,,1827.623046875
,25,,,,2395.616943359375
,26,,,,2129.669189453125
,27,,,,2067.4462890625
,28,,,,2397.28955078125
,29,,,,2231.15478515625
,30,,,,1999.8011474609375
,31,,,,1534.24658203125
0,124,,,2053.675048828125,
0,124,2127.810791015625,,,
1,149,,2384.30859375,,
1,199,,1790.4940185546875,,
1,249,,1620.1513671875,,
,32,,,,2108.225830078125
,33,,,,1839.933349609375
,34,,,,2131.58642578125
,35,,,,1794.2886962890625
,36,,,,2140.5537109375
,37,,,,1776.9267578125
,38,,,,1679.888671875
,39,,,,1827.6883544921875
,40,,,,1956.8609619140625
,41,,,,1929.4500732421875
,42,,,,2103.91455078125
,43,,,,1819.61083984375
,44,,,,2385.67626953125
,45,,,,1994.489501953125
,46,,,,1664.1280517578125
,47,,,,2453.4990234375
,48,,,,2498.34521484375
,49,,,,1955.153076171875
,50,,,,1836.920654296875
,51,,,,2228.82177734375
,52,,,,2104.65673828125
,53,,,,1561.30029296875
,54,,,,2124.89453125
,55,,,,2831.185302734375
,56,,,,1826.534912109375
,57,,,,2394.572509765625
,58,,,,2128.771484375
,59,,,,2067.7939453125
,60,,,,2396.33837890625
,61,,,,2230.08642578125
,62,,,,1999.2607421875
,63,,,,1533.4342041015625
1,249,,,2053.5908203125,
1,249,2126.164794921875,,,
2,299,,1889.959716796875,,
2,349,,1958.3878173828125,,
,64,,,,2106.75732421875
,65,,,,1838.6624755859375
,66,,,,2129.94873046875
,67,,,,1793.128662109375
,68,,,,2138.896484375
,69,,,,1775.687255859375
,70,,,,1678.486328125
,71,,,,1824.361083984375
,72,,,,1955.529296875
,73,,,,1928.338623046875
,74,,,,2102.56396484375
,75,,,,1818.4500732421875
,76,,,,2384.244384765625
,77,,,,1993.0994873046875
,78,,,,1663.148681640625
,79,,,,2451.162109375
,80,,,,2496.19873046875
,81,,,,1954.088134765625
,82,,,,1835.87646484375
,83,,,,2207.982177734375
,84,,,,2103.029052734375
,85,,,,1560.43603515625
,86,,,,2123.44384765625
,87,,,,2832.267822265625
,88,,,,1825.181396484375
,89,,,,2392.98193359375
,90,,,,2127.31103515625
,91,,,,2066.057373046875
,92,,,,2394.95361328125
,93,,,,2228.33837890625
,94,,,,1999.4637451171875
,95,,,,1532.4354248046875
2,374,,,2051.621826171875,
2,374,2110.585205078125,,,
3,399,,1670.060546875,,
3,449,,2471.1181640625,,
3,499,,2374.89794921875,,
,96,,,,2105.199951171875
,97,,,,1837.405517578125
,98,,,,2128.341796875
,99,,,,1791.94580078125
,100,,,,2136.869140625
,101,,,,1774.388916015625
,102,,,,1677.1611328125
,103,,,,1823.4371337890625
,104,,,,1954.039794921875
,105,,,,1927.166748046875
,106,,,,2100.9697265625
,107,,,,1817.0498046875
,108,,,,2382.5234375
,109,,,,1991.597900390625
,110,,,,1662.26513671875
,111,,,,2449.4638671875
,112,,,,2493.654541015625
,113,,,,1952.9423828125
,114,,,,1834.638916015625
,115,,,,2205.454833984375
,116,,,,2101.353271484375
,117,,,,1559.595458984375
,118,,,,2121.87548828125
,119,,,,2840.46630859375
,120,,,,1823.939697265625
,121,,,,2391.4990234375
,122,,,,2125.666015625
,123,,,,2064.598876953125
,124,,,,2393.1669921875
,125,,,,2226.5
,126,,,,1999.510009765625
,127,,,,1531.53759765625
3,499,,,2050.482421875,
3,499,2096.139404296875,,,
4,549,,2059.353271484375,,
4,599,,2168.53759765625,,
,128,,,,2103.183837890625
,129,,,,1835.793701171875
,130,,,,2126.63427734375
,131,,,,1790.346435546875
,132,,,,2134.40283203125
,133,,,,1772.82177734375
,134,,,,1675.62158203125
,135,,,,1821.5775146484375
,136,,,,1952.07470703125
,137,,,,1925.003173828125
,138,,,,2099.1728515625
,139,,,,1815.4136962890625
,140,,,,2379.54931640625
,141,,,,1989.87646484375
,142,,,,1661.0654296875
,143,,,,2446.925537109375
,144,,,,2491.4970703125
,145,,,,1950.906494140625
,146,,,,1833.102783203125
,147,,,,2203.259765625
,148,,,,2099.123291015625
,149,,,,1558.58056640625
,150,,,,2119.24755859375
,151,,,,2825.53271484375
,152,,,,1822.64111328125
,153,,,,2389.5341796875
,154,,,,2123.239501953125
,155,,,,2062.7470703125
,156,,,,2389.974609375
,157,,,,2224.722412109375
,158,,,,1997.406982421875
,159,,,,1530.406005859375
4,624,,,2048.1142578125,
4,624,2075.548583984375,,,
5,649,,2039.760986328125,,
5,699,,2008.114501953125,,
5,749,,1997.607421875,,
,160,,,,2101.44140625
,161,,,,1834.357666015625
,162,,,,2124.982421875
,163,,,,1789.0625
,164,,,,2132.847412109375
,165,,,,1771.458740234375
,166,,,,1674.255126953125
,167,,,,1820.6541748046875
,168,,,,1950.55712890625
,169,,,,1923.541748046875
,170,,,,2097.70654296875
,171,,,,1813.967041015625
,172,,,,2377.680419921875
,173,,,,1988.34130859375
,174,,,,1660.02587890625
,175,,,,2445.08349609375
,176,,,,2489.57470703125
,177,,,,1949.3099365234375
,178,,,,1831.8031005859375
,179,,,,2201.5341796875
,180,,,,2097.3408203125
,181,,,,1557.474365234375
,182,,,,2117.5478515625
,183,,,,2823.276123046875
,184,,,,1821.2489013671875
,185,,,,2387.826904296875
,186,,,,2121.41259765625
,187,,,,2061.3515625
,188,,,,2387.96142578125
,189,,,,2222.83984375
,190,,,,1996.609130859375
,191,,,,1529.16796875
5,749,,,2046.5718994140625,
5,749,2059.024169921875,,,
6,799,,1656.971923828125,,
6,849,,1661.405517578125,,
,192,,,,2099.378173828125
,193,,,,1833.065673828125
,194,,,,2123.17578125
,195,,,,1787.598388671875
,196,,,,2130.049072265625
,197,,,,1770.104248046875
,198,,,,1672.58740234375
,199,,,,1818.994140625
,200,,,,1948.7733154296875
,201,,,,1921.6524658203125
,202,,,,2095.64892578125
,203,,,,1812.58251953125
,204,,,,2374.8701171875
,205,,,,1986.584228515625
,206,,,,1659.0057373046875
,207,,,,2442.119873046875
,208,,,,2486.3955078125
,209,,,,1947.743408203125
,210,,,,1830.476318359375
,211,,,,2198.51025390625
,212,,,,2095.292724609375
,213,,,,1556.6788330078125
,214,,,,2115.427001953125
,215,,,,2819.085693359375
,216,,,,1820.138427734375
,217,,,,2385.82275390625
,218,,,,2119.22412109375
,219,,,,2059.824951171875
,220,,,,2384.975341796875
,221,,,,2220.8916015625
,222,,,,1994.232666015625
,223,,,,1528.22314453125
6,874,,,2044.5748291015625,
6,874,2037.8697509765625,,,
7,899,,1957.1116943359375,,
7,949,,2047.760498046875,,
