epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,111.66131591796875,,
0,99,,100.62652587890625,,
,0,,,,113.4588394165039
,1,,,,117.98465728759766
,2,,,,106.36214447021484
,3,,,,129.54940795898438
,4,,,,73.57667541503906
,5,,,,89.06481170654297
,6,,,,96.89163208007812
,7,,,,108.3555908203125
,8,,,,102.14396667480469
,9,,,,124.32669067382812
,10,,,,93.79499816894531
,11,,,,111.10115814208984
,12,,,,84.215087890625
,13,,,,144.40274047851562
,14,,,,87.10260009765625
,15,,,,97.60691833496094
,16,,,,107.3565673828125
,17,,,,75.59571838378906
,18,,,,110.70539855957031
,19,,,,102.34566497802734
,20,,,,123.0146255493164
,21,,,,109.14861297607422
,22,,,,82.03324890136719
,23,,,,108.29588317871094
,24,,,,120.96241760253906
,25,,,,117.78174591064453
,26,,,,111.25761413574219
,27,,,,94.83345031738281
,28,,,,91.92623901367188
,29,,,,82.88319396972656
,30,,,,114.53589630126953
,31,,,,137.3933563232422
0,124,,,104.54281616210938,
0,124,103.75169372558594,,,
1,149,,89.01321411132812,,
1,199,,129.58969116210938,,
1,249,,92.25810241699219,,
,32,,,,113.20036315917969
,33,,,,117.7803955078125
,34,,,,106.18681335449219
,35,,,,129.31057739257812
,36,,,,73.42378234863281
,37,,,,88.82870483398438
,38,,,,96.65863037109375
,39,,,,108.15825653076172
,40,,,,101.89166259765625
,41,,,,124.04074096679688
,42,,,,93.6238021850586
,43,,,,110.96725463867188
,44,,,,84.00499725341797
,45,,,,144.15084838867188
,46,,,,86.95381164550781
,47,,,,97.23094177246094
,48,,,,107.19802856445312
,49,,,,75.27228546142578
,50,,,,110.42111206054688
,51,,,,102.13102722167969
,52,,,,122.73614501953125
,53,,,,108.94393920898438
,54,,,,81.8851547241211
,55,,,,108.11968994140625
,56,,,,120.73605346679688
,57,,,,117.57589721679688
,58,,,,110.87649536132812
,59,,,,94.61898040771484
,60,,,,91.55458068847656
,61,,,,82.65349578857422
,62,,,,114.29875946044922
,63,,,,137.08895874023438
1,249,,,104.31057739257812,
1,249,102.27516174316406,,,
2,299,,107.6214828491211,,
2,349,,88.58245849609375,,
,64,,,,113.11138916015625
,65,,,,117.76646423339844
,66,,,,106.06291961669922
,67,,,,129.25656127929688
,68,,,,73.40247344970703
,69,,,,88.71249389648438
,70,,,,96.54495239257812
,71,,,,108.08599090576172
,72,,,,101.86981964111328
,73,,,,123.93626403808594
,74,,,,93.5657958984375
,75,,,,110.91351318359375
,76,,,,83.93196105957031
,77,,,,144.16021728515625
,78,,,,86.94410705566406
,79,,,,97.20106506347656
,80,,,,107.094482421875
,81,,,,75.21292877197266
,82,,,,110.43778228759766
,83,,,,102.08592224121094
,84,,,,122.68055725097656
,85,,,,108.87832641601562
,86,,,,81.81285095214844
,87,,,,108.08479309082031
,88,,,,120.65596008300781
,89,,,,117.52566528320312
,90,,,,110.77398681640625
,91,,,,94.50611877441406
,92,,,,91.46946716308594
,93,,,,82.66275024414062
,94,,,,114.23924255371094
,95,,,,137.25852966308594
2,374,,,104.25284576416016,
2,374,102.0826416015625,,,
3,399,,101.45535278320312,,
3,449,,88.86001586914062,,
3,499,,93.06178283691406,,
,96,,,,112.99610137939453
,97,,,,117.63903045654297
,98,,,,106.03985595703125
,99,,,,129.14755249023438
,100,,,,73.36211395263672
,101,,,,88.61819458007812
,102,,,,96.47209930419922
,103,,,,107.9997329711914
,104,,,,101.81356811523438
,105,,,,123.88941192626953
,106,,,,93.49211120605469
,107,,,,110.88858032226562
,108,,,,83.82967376708984
,109,,,,144.13880920410156
,110,,,,86.8804931640625
,111,,,,97.14453125
,112,,,,107.06672668457031
,113,,,,75.12750244140625
,114,,,,110.34806060791016
,115,,,,102.0370101928711
,116,,,,122.64952850341797
,117,,,,108.80622863769531
,118,,,,81.74928283691406
,119,,,,108.0531005859375
,120,,,,120.59660339355469
,121,,,,117.48219299316406
,122,,,,110.70606231689453
,123,,,,94.44490051269531
,124,,,,91.40003204345703
,125,,,,82.62098693847656
,126,,,,114.17555236816406
,127,,,,137.17359924316406
3,499,,,104.1890869140625,
3,499,101.99298858642578,,,
4,549,,97.29619598388672,,
4,599,,128.96035766601562,,
,128,,,,113.01182556152344
,129,,,,117.65919494628906
,130,,,,106.04480743408203
,131,,,,129.14041137695312
,132,,,,73.39570617675781
,133,,,,88.62136840820312
,134,,,,96.44740295410156
,135,,,,108.00365447998047
,136,,,,101.80960083007812
,137,,,,123.89402770996094
,138,,,,93.50334930419922
,139,,,,110.85083770751953
