epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,2345.745361328125,,
,0,,,,1910.2880859375
,1,,,,2190.729736328125
,2,,,,1969.1270751953125
,3,,,,1781.56591796875
,4,,,,2905.626708984375
,5,,,,2148.2685546875
,6,,,,1678.499267578125
,7,,,,2591.519287109375
,8,,,,2005.9715576171875
,9,,,,2033.639892578125
,10,,,,2296.78369140625
,11,,,,1688.48291015625
,12,,,,2995.4814453125
,13,,,,1994.3331298828125
,14,,,,1820.927490234375
,15,,,,1374.8099365234375
0,62,,,2103.7119140625,
0,62,2189.902587890625,,,
1,99,,2385.05517578125,,
,16,,,,1909.6302490234375
,17,,,,2189.86328125
,18,,,,1968.397216796875
,19,,,,1782.079345703125
,20,,,,2904.750244140625
,21,,,,2147.47802734375
,22,,,,1677.88232421875
,23,,,,2590.627197265625
,24,,,,2005.3082275390625
,25,,,,2032.9794921875
,26,,,,2295.888671875
,27,,,,1687.946533203125
,28,,,,2994.525146484375
,29,,,,1993.716552734375
,30,,,,1820.1927490234375
,31,,,,1374.2801513671875
1,125,,,2103.05224609375,
1,125,2184.031494140625,,,
2,149,,2329.732666015625,,
,32,,,,1908.847412109375
,33,,,,2189.04345703125
,34,,,,1967.740234375
,35,,,,1779.112548828125
,36,,,,2903.536865234375
,37,,,,2146.4990234375
,38,,,,1677.33837890625
,39,,,,2589.58984375
,40,,,,2004.481201171875
,41,,,,2032.2119140625
,42,,,,2294.986083984375
,43,,,,1687.5289306640625
,44,,,,2993.1416015625
,45,,,,1993.128662109375
,46,,,,1819.474609375
,47,,,,1373.787109375
2,188,,,2102.097412109375,
2,188,2181.49755859375,,,
3,199,,1705.835205078125,,
3,249,,2255.150634765625,,
,48,,,,1908.3165283203125
,49,,,,2188.670166015625
,50,,,,1967.099853515625
,51,,,,1778.5087890625
,52,,,,2940.53564453125
,53,,,,2145.9384765625
,54,,,,1676.8076171875
,55,,,,2589.447021484375
,56,,,,2004.0416259765625
,57,,,,2031.658935546875
,58,,,,2296.173095703125
,59,,,,1686.9915771484375
,60,,,,2993.58447265625
,61,,,,1992.5045166015625
,62,,,,1819.204345703125
,63,,,,1373.2947998046875
3,251,,,2104.1787109375,
3,251,2179.494140625,,,
4,299,,2360.57666015625,,
,64,,,,1907.8916015625
,65,,,,2189.88525390625
,66,,,,1966.822021484375
,67,,,,1778.303955078125
,68,,,,2927.771484375
,69,,,,2145.4228515625
,70,,,,1678.415771484375
,71,,,,2589.20458984375
,72,,,,2003.974853515625
,73,,,,2033.8668212890625
,74,,,,2298.447509765625
,75,,,,1686.449951171875
,76,,,,2994.27490234375
,77,,,,1991.9346923828125
,78,,,,1819.1728515625
