epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
0,49,,11766.259765625,,
0,99,,13047.3173828125,,
0,149,,15552.609375,,
0,199,,13213.5732421875,,
,0,,,,12195.689453125
,1,,,,12935.9609375
,2,,,,12468.732421875
,3,,,,14679.28125
,4,,,,13464.9287109375
,5,,,,16177.34375
,6,,,,16617.91796875
,7,,,,9738.84765625
,8,,,,15079.904296875
,9,,,,13626.6962890625
,10,,,,16313.4326171875
,11,,,,16123.814453125
,12,,,,13974.2470703125
,13,,,,11154.505859375
,14,,,,9651.7421875
,15,,,,14271.013671875
,16,,,,12558.935546875
,17,,,,18130.216796875
,18,,,,16149.982421875
,19,,,,15709.2763671875
,20,,,,13209.681640625
,21,,,,15927.3515625
,22,,,,13457.59765625
,23,,,,14976.109375
,24,,,,13605.046875
,25,,,,10797.279296875
,26,,,,16674.203125
,27,,,,12490.7626953125
,28,,,,16334.8564453125
,29,,,,12990.939453125
,30,,,,12634.3359375
,31,,,,10301.1796875
,32,,,,13612.552734375
,33,,,,10911.322265625
,34,,,,11112.212890625
,35,,,,12058.3603515625
,36,,,,18961.685546875
,37,,,,12892.38671875
,38,,,,12274.6171875
,39,,,,13538.4970703125
,40,,,,17190.416015625
,41,,,,14651.767578125
,42,,,,14496.466796875
,43,,,,13353.6142578125
,44,,,,13121.2314453125
,45,,,,13542.70703125
,46,,,,11484.9326171875
,47,,,,14400.90625
,48,,,,13590.912109375
,49,,,,12185.28515625
,50,,,,11445.806640625
,51,,,,12299.1171875
,52,,,,12358.376953125
,53,,,,14022.130859375
,54,,,,15035.587890625
,55,,,,11089.2646484375
,56,,,,12178.3515625
,57,,,,12853.544921875
,58,,,,16000.5419921875
,59,,,,10467.85546875
,60,,,,12678.8466796875
,61,,,,16450.259765625
0,244,,,13587.826171875,
0,244,13271.896484375,,,
1,249,,11244.5322265625,,
1,299,,14747.8935546875,,
1,349,,13797.90625,,
1,399,,15987.41015625,,
1,449,,13440.798828125,,
,62,,,,12164.4755859375
,63,,,,12901.791015625
,64,,,,12438.388671875
,65,,,,14636.474609375
,66,,,,13461.205078125
,67,,,,16135.7578125
,68,,,,16600.90625
,69,,,,9716.62890625
,70,,,,15072.767578125
,71,,,,13588.1328125
,72,,,,16298.06640625
,73,,,,16078.2392578125
,74,,,,13936.0859375
,75,,,,11129.22265625
,76,,,,9628.2578125
,77,,,,14259.10546875
,78,,,,12531.9619140625
,79,,,,18068.796875
,80,,,,16101.6435546875
,81,,,,15660.32421875
,82,,,,13176.5263671875
,83,,,,15922.962890625
,84,,,,13423.189453125
,85,,,,14936.2607421875
,86,,,,13569.6171875
,87,,,,10770.779296875
,88,,,,16627.15234375
,89,,,,12457.3466796875
,90,,,,16288.9794921875
,91,,,,12960.82421875
,92,,,,12602.11328125
,93,,,,10278.24609375
,94,,,,13574.1201171875
,95,,,,10885.16015625
,96,,,,11083.0107421875
,97,,,,12031.90625
,98,,,,18900.66796875
,99,,,,12856.71484375
,100,,,,12244.728515625
,101,,,,13503.1025390625
,102,,,,17126.85546875
,103,,,,14616.517578125
,104,,,,14457.8974609375
,105,,,,13288.7470703125
,106,,,,13081.236328125
,107,,,,13509.5810546875
,108,,,,11453.28515625
,109,,,,14360.5947265625
,110,,,,13560.232421875
,111,,,,12148.306640625
,112,,,,11423.7509765625
,113,,,,12267.267578125
,114,,,,12325.21875
,115,,,,13986.2841796875
,116,,,,14993.46484375
,117,,,,11066.3525390625
,118,,,,12150.330078125
,119,,,,12818.005859375
,120,,,,15976.701171875
,121,,,,10443.751953125
,122,,,,12649.09765625
,123,,,,16402.46875
1,489,,,13554.5595703125,
1,489,12954.6181640625,,,
2,499,,12852.3076171875,,
2,549,,13130.7060546875,,
2,599,,12441.2626953125,,
2,649,,14827.810546875,,
2,699,,10930.009765625,,
,124,,,,12131.818359375
,125,,,,12864.951171875
,126,,,,12404.736328125
,127,,,,14586.248046875
,128,,,,13389.802734375
,129,,,,16087.6220703125
,130,,,,16530.94921875
,131,,,,9692.376953125
,132,,,,14999.0546875
,133,,,,13544.3837890625
,134,,,,16223.49609375
,135,,,,16020.0302734375
,136,,,,13889.591796875
,137,,,,11102.4619140625
,138,,,,9603.24609375
,139,,,,14169.2578125
,140,,,,12501.640625
,141,,,,17998.568359375
,142,,,,16043.5009765625
,143,,,,15610.9677734375
,144,,,,13136.619140625
,145,,,,15832.6328125
